Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648640967325,61,107,84,37,71,49,90,64,535
1648640967333,61,103,80,39,71,46,97,63,535
1648640967341,53,108,81,31,71,47,99,64,535
1648640967350,58,107,83,30,70,45,96,62,536
1648640967358,56,111,83,41,72,49,99,68,538
1648640967366,58,111,83,31,68,43,94,61,538
1648640967374,55,105,78,32,66,41,96,60,538
1648640967383,60,108,84,38,66,46,95,65,531
1648640967392,65,107,79,34,68,42,93,65,542
1648640967399,61,104,80,37,72,48,96,65,541
1648640967407,59,107,85,35,70,46,98,67,537
1648640967415,55,103,78,33,67,41,96,69,534
1648640967424,65,108,77,32,61,45,91,64,534
1648640967432,56,105,78,34,70,44,97,66,537
1648640967439,57,109,79,34,72,46,97,63,538
1648640967447,55,104,82,37,70,48,98,63,539
1648640967455,56,110,79,34,69,43,95,68,539
1648640967465,58,110,82,36,64,52,93,66,537
1648640967473,60,108,82,36,71,45,97,66,535
1648640967482,57,106,78,30,68,42,95,58,536
1648640967490,60,109,83,37,70,44,97,62,539
1648640967501,57,109,77,34,68,45,97,57,533
1648640967509,57,111,83,34,69,45,98,64,536
1648640967517,52,104,78,35,71,47,94,64,536
1648640967527,61,110,83,39,69,46,94,62,536
1648640967535,59,108,79,35,70,46,96,61,535
1648640967542,62,115,85,36,65,46,92,65,537
1648640967552,63,102,80,33,64,45,98,62,536
1648640967560,64,107,79,31,71,44,94,65,540
1648640967568,63,107,78,34,64,42,94,63,535
1648640967577,59,106,78,35,72,41,95,64,538
1648640967585,63,108,78,32,72,46,99,61,540
1648640967593,60,107,77,34,66,45,94,66,537
1648640967601,62,109,81,32,69,43,98,65,540
1648640967608,61,107,76,35,65,47,95,68,535
1648640967617,58,107,83,33,70,43,92,58,539
1648640967625,53,107,81,32,69,46,95,69,538
1648640967633,54,106,83,35,70,44,98,65,535
1648640967640,54,105,79,37,73,44,93,62,540
1648640967649,56,105,84,35,68,44,92,65,534
1648640967657,64,102,80,35,69,45,94,64,539
1648640967665,57,109,80,34,70,49,97,67,533
1648640967674,57,105,80,34,70,42,98,64,529
1648640967682,64,109,81,29,69,42,96,66,531
1648640967690,57,106,80,31,68,45,94,60,533
1648640967697,55,110,82,35,68,42,93,67,536
1648640967706,58,110,78,33,68,43,89,64,541
1648640967714,55,112,82,32,71,49,97,66,541
1648640967722,58,106,77,32,73,43,95,66,538
1648640967730,57,104,83,37,70,48,95,64,539
1648640967737,57,112,81,32,67,45,93,64,534
1648640967745,61,114,82,31,75,42,97,66,538
1648640967755,57,102,82,33,77,45,97,63,542
1648640967762,58,108,82,33,70,46,96,63,542
1648640967772,61,105,82,34,68,45,91,63,540
1648640967780,64,114,84,34,72,48,96,67,540
1648640967788,63,105,83,35,71,45,93,65,538
1648640967796,58,108,84,28,64,47,96,63,542
1648640967807,62,105,81,39,64,45,91,62,534
1648640967815,55,109,82,33,69,47,93,70,542
1648640967823,57,107,77,37,67,44,97,64,530
1648640967832,62,104,77,33,71,42,97,65,539
1648640967840,57,105,83,30,72,44,95,67,539
1648640967848,56,104,78,30,69,48,94,64,540
1648640967855,59,108,74,33,69,44,95,62,544
1648640967863,65,106,83,32,69,44,96,63,533
1648640967872,64,106,79,29,67,45,93,60,532
1648640967880,59,104,80,31,66,40,98,62,540
1648640967888,58,109,80,33,69,41,94,62,538
1648640967895,57,106,81,30,65,44,93,64,539
1648640967903,54,106,82,34,70,48,96,63,538
1648640967913,62,109,82,36,74,46,96,62,538
1648640967923,61,111,80,34,68,45,92,58,537
1648640967931,59,102,79,34,67,46,98,64,536
1648640967938,58,104,75,32,72,42,94,63,536
1648640967948,59,109,82,33,68,43,96,58,535
1648640967958,56,102,79,33,69,49,92,62,532
1648640967966,65,105,82,33,70,46,96,68,537
1648640967973,64,96,82,32,67,49,98,63,537
1648640967981,54,105,79,33,69,43,96,65,536
1648640967991,64,108,84,32,69,40,95,69,534
1648640967999,60,106,78,35,71,44,94,64,534
1648640968007,57,100,82,33,66,44,97,62,531
1648640968015,60,103,82,36,68,45,97,65,537
1648640968022,58,106,81,34,73,47,93,66,541
1648640968033,60,109,83,34,67,42,90,60,535
1648640968042,54,107,82,33,71,45,95,69,543
1648640968049,63,111,79,32,70,44,96,61,533
1648640968058,61,109,79,34,69,45,95,60,534
1648640968067,53,106,80,32,68,43,98,65,539
1648640968074,63,105,83,35,69,45,99,65,539
1648640968082,56,106,78,38,70,39,93,62,539
1648640968090,58,111,77,29,70,43,94,67,538
1648640968099,61,105,80,32,68,45,95,67,537
1648640968106,63,103,81,33,66,45,93,65,536
1648640968114,57,103,81,30,69,45,93,63,530
1648640968123,60,106,81,38,70,47,99,63,538
1648640968131,60,106,83,32,69,45,93,62,537
1648640968139,56,108,82,35,69,43,97,64,539
1648640968146,63,109,82,34,72,44,91,62,536
1648640968156,59,105,82,34,66,42,95,61,539
1648640968164,60,108,79,36,66,46,94,64,541
1648640968172,60,109,80,32,69,46,94,61,535
1648640968179,54,106,82,37,72,44,93,63,536
1648640968188,66,107,82,31,75,44,99,65,539
1648640968196,64,108,84,37,69,42,96,66,538
1648640968204,59,110,83,42,67,44,94,66,535
1648640968212,63,105,77,31,72,45,94,64,539
1648640968222,60,104,79,33,70,48,98,64,533
1648640968230,60,112,83,35,72,42,93,61,539
1648640968237,55,108,78,30,67,41,97,64,537
1648640968245,61,109,83,31,74,45,93,64,531
1648640968254,63,105,79,37,72,42,94,63,542
1648640968262,54,107,81,34,68,46,94,64,534
1648640968270,61,103,78,34,66,41,95,63,539
1648640968278,52,105,78,35,70,47,98,65,537
1648640968285,53,104,76,36,69,46,84,59,536
1648640968295,58,106,79,32,70,47,98,68,538
1648640968303,60,109,82,29,68,43,94,62,542
1648640968311,61,102,80,30,70,41,93,63,541
1648640968322,60,103,81,35,68,41,98,60,536
1648640968331,54,106,77,31,68,44,94,60,536
1648640968339,61,107,84,29,66,46,95,63,540
1648640968346,59,104,81,33,68,49,97,61,541
1648640968354,64,108,79,32,69,39,97,61,540
1648640968362,62,107,83,32,65,46,92,62,541
1648640968370,58,108,81,33,67,44,91,58,536
1648640968378,61,105,85,34,66,45,93,65,539
1648640968388,65,103,81,32,66,46,98,64,539
1648640968395,59,107,86,33,69,42,90,60,538
1648640968403,54,106,80,34,66,44,93,60,532
1648640968411,53,105,78,34,68,49,94,62,534
1648640968419,58,106,85,34,70,46,97,58,533
1648640968429,54,109,83,40,73,45,96,66,538
1648640968436,64,106,77,32,67,47,97,64,541
1648640968444,59,104,80,32,74,46,98,66,538
1648640968452,56,109,83,34,70,46,96,63,536
1648640968459,59,102,80,36,70,46,92,66,540
1648640968469,57,107,78,32,67,43,92,59,537
1648640968477,58,106,80,31,69,46,92,61,539
1648640968485,59,105,80,30,69,44,99,64,536
1648640968492,60,106,81,33,71,44,92,59,539
1648640968501,54,101,80,27,68,43,95,72,535
1648640968511,61,104,78,34,69,42,102,61,537
1648640968519,68,104,78,32,67,44,93,62,533
1648640968527,57,104,80,33,66,44,95,60,538
1648640968536,55,106,81,30,69,47,97,64,535
1648640968544,52,106,78,34,66,43,92,65,534
1648640968552,60,102,79,34,68,46,97,64,541
1648640968559,66,106,80,35,70,42,98,62,538
1648640968567,55,101,77,31,74,47,93,62,539
1648640968576,59,106,78,31,69,42,89,64,536
1648640968584,57,105,79,33,67,43,97,65,538
1648640968594,57,106,93,26,81,47,86,74,540
1648640968603,51,121,75,35,89,35,107,61,540
1648640968611,49,121,73,47,65,59,87,76,529
1648640968621,62,107,78,33,68,47,94,64,534
1648640968634,53,107,80,26,67,49,97,63,541
1648640968642,54,107,81,37,72,41,98,62,537
1648640968650,59,107,85,34,69,43,95,65,539
1648640968657,60,106,78,34,68,46,94,64,538
1648640968665,63,106,81,35,68,45,95,68,535
1648640968673,53,102,81,34,69,45,96,67,539
1648640968680,56,99,78,35,74,43,97,64,538
1648640968689,60,109,80,38,68,48,92,58,531
1648640968697,61,103,83,33,68,42,93,61,532
1648640968705,61,106,83,32,65,47,93,69,537
1648640968713,58,107,80,32,66,47,91,59,537
1648640968722,57,101,81,34,67,48,94,66,535
1648640968729,62,102,82,33,71,49,93,65,536
1648640968737,60,105,82,33,71,41,91,58,541
1648640968745,58,106,79,32,64,42,95,64,537
1648640968752,54,102,80,35,68,47,97,64,538
1648640968761,63,109,82,30,69,51,96,66,541
1648640968771,60,104,78,33,67,43,92,61,534
1648640968779,63,106,83,33,71,46,95,68,532
1648640968787,57,105,81,30,67,44,95,63,542
1648640968795,62,109,83,37,68,43,96,66,541
1648640968804,61,104,85,34,69,49,102,66,537
1648640968813,60,106,83,32,68,41,92,64,537
1648640968820,62,108,82,33,71,45,98,66,534
1648640968831,59,104,79,34,69,44,97,65,538
1648640968841,61,107,82,36,72,46,94,65,536
1648640968848,54,108,78,35,68,41,94,63,541
1648640968856,58,106,79,30,69,45,95,64,536
1648640968864,63,107,83,30,75,47,95,64,536
1648640968872,57,100,80,29,68,45,95,63,537
1648640968882,60,101,81,30,75,44,95,64,531
1648640968891,66,103,79,33,67,40,96,60,535
1648640968899,55,105,79,32,66,42,95,64,539
1648640968907,58,105,78,31,65,48,97,61,536
1648640968915,58,112,83,27,69,45,86,63,533
1648640968924,54,106,83,38,66,44,94,58,536
1648640968932,58,105,88,35,67,43,97,61,534
1648640968940,63,109,80,32,67,43,96,63,541
1648640968948,57,112,84,36,69,48,94,63,537
1648640968957,60,102,78,34,69,39,94,61,540
1648640968965,61,103,78,31,69,43,97,62,537
1648640968973,55,107,83,32,65,43,94,63,535
1648640968981,61,109,82,35,70,43,94,60,533
1648640968992,63,104,80,32,65,46,92,59,534
1648640969001,62,108,82,37,69,48,93,59,534
1648640969009,58,105,72,33,69,44,91,64,541
1648640969016,62,102,81,34,66,43,98,67,538
1648640969024,58,105,80,35,69,48,95,63,537
1648640969035,63,106,83,37,72,48,95,71,538
1648640969043,58,108,82,32,69,43,92,63,533
1648640969050,61,104,82,34,70,46,93,64,533
1648640969058,59,107,84,33,73,47,93,61,534
1648640969067,58,110,83,37,71,45,98,65,537
1648640969075,60,111,80,33,69,42,97,59,533
1648640969082,59,104,81,28,69,41,95,58,538
1648640969091,62,105,78,32,70,41,98,65,539
1648640969101,58,103,81,35,67,48,101,63,539
1648640969109,59,110,82,32,69,46,97,64,535
1648640969117,59,102,82,35,71,45,95,65,536
1648640969125,58,108,82,35,71,42,96,67,539
1648640969135,62,104,80,33,69,48,99,62,535
1648640969143,60,107,76,34,69,41,96,62,537
1648640969150,55,106,75,32,67,43,94,60,538
1648640969158,60,105,78,32,68,45,93,63,535
1648640969166,61,108,84,33,69,42,99,65,538
1648640969173,56,107,80,33,68,44,93,63,532
1648640969181,57,104,81,32,72,44,95,66,538
1648640969189,59,110,81,34,69,48,95,60,551
1648640969197,66,98,99,28,62,52,89,74,536
1648640969205,53,118,85,26,77,38,98,61,531
1648640969213,67,110,71,49,60,46,96,60,545
1648640969220,47,114,73,44,65,50,100,52,552
1648640969228,60,99,86,26,70,46,92,63,530
1648640969236,57,111,86,32,68,44,94,66,541
1648640969246,58,109,81,35,70,45,99,62,539
1648640969253,57,106,77,31,68,42,97,64,537
1648640969261,61,104,81,34,72,47,92,63,537
1648640969269,58,92,78,28,67,49,97,67,537
1648640969279,63,109,81,32,72,42,92,65,534
1648640969287,57,107,82,32,65,47,96,64,535
1648640969295,60,106,79,35,70,45,97,64,540
1648640969303,61,109,77,30,72,43,94,59,538
1648640969311,60,103,78,32,67,49,93,62,533
1648640969320,63,105,85,39,72,50,95,64,540
1648640969328,54,104,81,35,67,50,93,62,538
1648640969335,57,107,82,34,68,44,93,64,538
1648640969343,61,107,77,32,75,50,96,63,532
1648640969352,62,104,79,26,68,44,92,63,533
1648640969361,61,105,81,31,67,44,96,59,537
1648640969369,69,108,83,31,71,47,101,62,535
1648640969379,58,105,78,30,71,45,94,61,540
1648640969387,56,104,83,33,67,49,97,64,540
1648640969395,55,106,79,33,69,43,94,64,534
1648640969402,56,106,77,31,68,43,94,57,537
1648640969412,62,105,80,32,74,45,94,62,537
1648640969421,60,105,79,32,68,45,92,64,536
1648640969428,56,107,85,33,71,46,98,58,539
1648640969437,60,107,83,39,71,48,95,62,534
1648640969446,59,102,80,34,70,46,95,62,541
1648640969454,60,93,84,32,69,48,97,63,541
1648640969462,61,106,81,35,67,42,93,64,539
1648640969469,55,105,78,35,69,45,91,62,541
1648640969477,58,109,85,37,72,45,96,66,533
1648640969486,65,110,77,29,73,49,93,61,537
1648640969494,63,105,77,35,70,41,93,61,531
1648640969502,63,113,84,36,73,45,92,60,536
1648640969511,57,108,79,37,69,45,102,65,537
1648640969521,55,104,81,31,69,47,99,65,539
1648640969529,58,107,84,32,70,47,98,66,541
1648640969537,57,105,86,32,71,42,95,64,536
1648640969546,60,111,77,28,68,46,97,62,542
1648640969555,56,105,81,35,67,44,95,64,536
1648640969563,59,112,81,36,67,45,96,67,537
1648640969571,61,108,84,38,72,42,98,67,540
1648640969580,63,112,85,37,70,48,98,60,535
1648640969588,55,105,81,34,71,49,98,64,540
1648640969595,56,105,84,34,68,43,95,63,538
1648640969603,57,104,84,32,69,48,97,64,531
1648640969611,53,107,82,32,67,47,95,69,541
1648640969619,59,104,81,25,69,38,93,64,538
1648640969627,55,104,80,36,65,43,94,64,540
1648640969635,60,107,80,37,69,44,93,65,538
1648640969645,58,105,82,34,66,42,93,68,537
1648640969653,59,109,81,37,67,45,98,62,533
1648640969660,53,103,79,33,71,44,96,64,534
1648640969668,58,102,81,31,67,46,91,62,539
1648640969676,58,106,82,31,65,44,95,61,537
1648640969685,60,106,78,31,65,46,94,65,534
1648640969693,62,109,74,34,69,40,96,60,535
1648640969700,59,103,77,32,67,42,94,68,537
1648640969710,62,106,82,39,70,46,96,67,540
1648640969718,54,106,81,30,68,44,87,61,536
1648640969726,58,106,87,33,68,49,99,60,538
1648640969733,62,105,79,32,66,42,94,61,535
1648640969741,58,108,78,32,69,47,96,62,532
1648640969749,59,110,82,33,65,47,100,65,539
1648640969756,61,105,78,33,67,43,93,63,539
1648640969764,54,109,82,30,68,46,95,63,534
1648640969772,62,108,85,31,67,46,94,60,534
1648640969780,54,107,82,36,64,47,95,63,537
1648640969787,56,108,80,33,67,44,94,62,536
1648640969795,57,105,81,35,71,46,94,66,536
1648640969803,63,106,80,33,71,45,100,66,538
1648640969811,55,108,78,33,67,42,98,64,541
1648640969818,59,107,79,33,70,46,100,58,535
1648640969827,56,107,78,31,70,46,93,62,537
1648640969835,59,107,85,30,67,48,98,66,538
1648640969843,57,106,82,32,74,46,98,61,533
1648640969852,58,113,81,33,68,50,95,65,538
1648640969863,59,102,79,35,70,47,99,64,539
1648640969873,58,108,81,35,68,49,96,64,538
1648640969880,57,109,79,34,65,48,94,66,536
1648640969888,51,101,80,32,67,42,93,66,535
1648640969896,56,103,81,32,68,44,93,64,539
1648640969904,66,109,83,37,66,46,97,65,534
1648640969912,53,107,81,35,72,44,94,58,535
1648640969923,54,106,78,38,67,44,94,64,531
1648640969932,58,109,84,32,65,46,93,61,532
1648640969943,61,111,78,34,67,46,99,62,540
1648640969952,70,115,82,41,63,47,107,59,552
1648640969962,57,108,94,28,78,36,105,67,546
1648640969972,59,103,80,32,66,45,95,61,534
1648640969984,59,104,82,32,63,43,96,60,533
1648640969992,62,110,80,34,67,43,96,66,538
1648640970000,53,106,79,31,64,44,99,63,533
1648640970008,57,110,80,36,70,41,96,64,533
1648640970016,60,106,82,34,65,47,83,63,537
1648640970024,63,103,80,29,69,41,96,59,536
1648640970033,61,106,77,34,69,50,97,64,539
1648640970043,59,108,81,33,65,47,95,62,534
1648640970053,58,104,76,34,76,53,92,69,543
1648640970063,76,108,90,22,74,40,107,60,552
1648640970071,74,98,97,24,62,55,101,61,545
1648640970079,50,117,71,40,79,39,106,59,549
1648640970087,57,120,70,51,63,59,95,65,529
1648640970095,64,98,91,31,73,45,94,74,529
1648640970104,61,107,81,29,69,47,94,68,539
1648640970113,53,107,80,36,67,47,98,66,537
1648640970155,61,111,82,33,72,48,97,61,542
1648640970163,55,109,86,32,71,46,93,60,539
1648640970170,61,104,81,39,69,49,94,63,534
1648640970178,58,103,80,32,69,40,94,61,538
1648640970186,63,103,85,37,65,45,94,63,535
1648640970195,56,105,82,29,69,41,90,62,531
1648640970203,55,107,83,32,74,44,100,63,536
1648640970211,59,103,81,32,71,42,93,66,536
1648640970218,59,106,81,32,73,47,92,63,534
1648640970226,59,111,78,34,70,45,95,67,537
1648640970235,61,108,82,32,67,46,91,63,532
1648640970244,62,106,78,32,66,44,91,62,536
1648640970253,58,105,79,35,68,43,96,63,540
1648640970263,58,105,85,34,70,45,92,66,538
1648640970273,60,102,82,31,68,41,94,59,539
1648640970281,51,105,78,33,70,42,95,62,536
1648640970288,57,112,80,31,66,44,90,61,533
1648640970298,58,101,81,28,68,39,93,58,536
1648640970306,56,102,80,29,67,45,96,60,535
1648640970314,64,109,81,33,70,43,97,67,536
1648640970322,64,105,79,32,65,39,94,63,531
1648640970332,54,109,82,34,72,46,93,61,535
1648640970340,60,105,83,33,68,44,92,68,536
1648640970348,57,102,80,36,70,44,89,61,533
1648640970355,56,107,80,38,67,43,97,65,535
1648640970364,58,105,81,32,71,46,96,66,541
1648640970372,57,110,83,35,68,47,95,65,540
1648640970379,61,103,79,29,70,41,91,62,536
1648640970390,63,111,82,31,67,44,95,65,538
1648640970400,62,107,83,32,68,50,95,64,541
1648640970407,58,107,79,32,72,44,96,65,541
1648640970415,62,111,82,33,68,48,88,61,539
1648640970423,60,109,81,32,72,46,99,61,541
1648640970431,63,109,77,34,66,43,96,62,537
1648640970441,59,108,81,33,70,46,96,62,537
1648640970449,60,106,81,32,73,45,94,67,542
1648640970456,62,106,80,30,68,45,92,65,542
1648640970464,54,104,83,28,70,49,93,63,542
1648640970473,57,104,82,33,70,49,96,63,538
1648640970481,56,108,83,35,72,45,101,61,534
1648640970489,60,110,81,36,73,46,94,67,540
1648640970497,57,105,79,24,72,43,95,66,541
1648640970505,57,105,79,33,73,42,93,66,540
1648640970513,52,104,81,35,68,47,95,61,538
1648640970521,60,104,85,36,70,45,86,59,538
1648640970528,53,105,89,36,69,44,93,58,536
1648640970538,52,108,82,31,71,45,90,63,538
1648640970545,55,107,78,32,73,43,94,62,541
1648640970555,64,102,81,35,70,44,95,63,533
1648640970563,60,111,82,32,68,45,91,67,539
1648640970574,58,103,82,32,65,44,94,61,543
1648640970582,59,101,79,38,70,45,93,63,538
1648640970590,57,102,79,34,66,49,98,64,535
1648640970597,54,105,78,35,67,46,93,60,543
1648640970605,60,105,78,32,70,47,96,60,535
1648640970614,56,110,83,31,71,44,92,64,534
1648640970622,55,102,79,28,68,44,92,66,534
1648640970631,64,104,83,35,72,44,95,62,535
1648640970639,59,104,81,37,70,39,93,62,537
1648640970648,62,109,89,33,73,46,96,62,534
1648640970656,56,104,83,33,65,46,92,65,538
1648640970664,54,107,79,36,62,38,96,64,537
1648640970672,57,107,75,31,68,43,93,60,534
1648640970681,61,107,81,34,73,45,93,64,531
1648640970689,60,104,84,36,73,48,93,62,538
1648640970697,57,104,79,32,70,46,93,62,533
1648640970704,57,109,78,31,70,46,96,66,536
1648640970712,62,111,79,35,68,44,92,63,540
1648640970721,62,108,81,35,67,46,94,66,543
1648640970729,58,105,81,29,66,51,92,62,533
1648640970737,61,108,81,32,73,46,93,68,537
1648640970745,56,104,78,34,65,42,94,63,539
1648640970753,63,107,83,30,72,45,94,65,540
1648640970760,64,103,82,32,74,49,94,65,535
1648640970768,60,110,81,36,70,42,93,60,537
1648640970776,60,108,85,32,69,45,89,60,536
1648640970785,58,107,86,33,72,46,96,63,538
1648640970793,60,100,83,32,71,49,89,67,537
1648640970800,60,106,81,30,67,44,92,68,539
1648640970810,62,107,79,30,68,45,90,62,534
1648640970818,57,104,84,33,67,41,90,64,540
1648640970825,59,105,83,36,70,45,100,62,541
1648640970833,58,103,81,29,70,41,92,65,537
1648640970841,58,106,78,30,74,44,93,60,537
1648640970850,56,104,80,33,70,46,93,63,536
1648640970858,58,105,79,36,72,49,100,62,540
1648640970866,58,104,83,31,69,49,88,62,536
1648640970874,56,102,80,36,68,51,98,62,539
1648640970883,60,107,83,34,75,53,95,63,539
1648640970892,55,105,78,28,71,47,99,62,539
1648640970899,61,109,81,34,69,42,95,62,530
1648640970907,63,105,78,32,70,46,92,62,534
1648640970915,56,101,79,31,69,44,90,61,537
1648640970923,58,108,81,34,69,47,94,62,536
1648640970931,61,108,85,33,72,44,91,63,537
1648640970939,61,106,82,32,69,46,94,62,536
1648640970948,63,106,84,30,69,44,92,62,539
1648640970957,59,110,84,33,67,43,94,62,539
1648640970965,59,104,80,30,66,43,94,63,540
1648640970973,60,106,81,34,72,43,97,67,536
1648640970983,64,106,80,34,67,42,91,64,536
1648640970991,62,109,84,36,69,48,96,64,539
1648640970999,60,108,83,37,71,46,96,64,536
1648640971007,60,109,84,32,68,48,96,65,541
1648640971016,54,104,83,30,68,46,93,62,539
1648640971024,58,106,84,32,68,44,91,59,535
1648640971031,61,113,87,36,73,42,91,62,538
1648640971039,57,109,84,34,70,44,94,60,534
1648640971048,54,105,80,28,69,40,96,57,540
1648640971056,65,107,82,37,68,41,94,64,535
1648640971064,63,106,82,37,74,44,98,64,535
1648640971071,61,105,81,34,62,44,95,62,529
1648640971081,55,103,82,38,69,48,93,65,538
1648640971089,60,108,82,32,68,45,95,65,535
1648640971097,61,98,77,34,67,41,94,64,543
1648640971105,65,111,86,33,69,42,92,59,542
1648640971114,56,110,87,36,68,47,93,64,540
1648640971122,57,104,78,35,73,50,94,63,541
1648640971130,61,105,78,32,69,43,94,61,540
1648640971138,57,104,80,33,64,42,91,64,539
1648640971145,59,105,77,34,70,48,95,64,539
1648640971154,61,106,83,28,66,43,95,66,539
1648640971162,59,105,78,30,67,43,92,62,541
1648640971170,62,108,82,33,71,47,91,66,538
1648640971180,68,103,77,32,70,46,96,64,536
1648640971190,63,104,79,33,66,41,93,63,541
1648640971198,52,114,78,29,64,44,92,62,536
1648640971208,57,102,83,35,68,44,94,62,537
1648640971216,60,109,83,34,70,43,90,59,536
1648640971224,58,106,86,34,69,47,93,64,539
